Fecha,Año,Mes,Trimestre,Semana,Dia_Semana,Ubicacion,Producto,Descripcion,Ventas_Netas,Ventas_Brutas,Costo_Ventas,Margen_Bruto,Inventario_Total,Transacciones_Count,Precio_Promedio,Ventas_Lag_7D,Promedio_Movil_7D,Indicador_Economico_Local,Gasto_Marketing_Dia,Es_Festivo_Local,Inventario_Rotacion_Diario
22/05/2022,2022,5,2,20,6,LOC_06,Pollo,Pollo,1603.61,1782.56,967,636.61,10144,35,45.82,1694.06,2048.11,100.92,62.54,0,0.1
22/05/2022,2022,5,2,20,6,LOC_07,Carne,Carne,2624.17,2951.33,1469.23,1154.94,11936,33,79.52,2580.96,1378.7,100.59,104.3,0,0.12
22/05/2022,2022,5,2,20,6,LOC_07,Pollo,Pollo,1739.98,1909.12,944.49,795.49,18971,28,62.14,1759.21,2202.02,102.17,60.17,0,0.05
22/05/2022,2022,5,2,20,6,LOC_08,Carne,Carne,2892.62,3226.4,1697.59,1195.03,14116,33,87.66,2858.99,1507.29,100.37,62.39,0,0.12
22/05/2022,2022,5,2,20,6,LOC_08,Pollo,Pollo,1914.13,2167.72,1111.81,802.32,14161,35,54.69,1867.52,2429.41,101.13,54.64,0,0.08
22/05/2022,2022,5,2,20,6,LOC_09,Carne,Carne,3127.49,3403.05,1762.33,1365.16,16396,33,94.77,3030.64,1591,101.49,142.12,0,0.11
22/05/2022,2022,5,2,20,6,LOC_09,Pollo,Pollo,2072.6,2319.88,1050.86,1021.74,21667,42,49.35,2134.63,2614.13,99.97,79.84,0,0.05
22/05/2022,2022,5,2,20,6,LOC_10,Carne,Carne,3232.14,3513.28,2152.96,1079.18,23483,28,115.43,3225.04,1733.39,100.32,146.3,0,0.09
22/05/2022,2022,5,2,20,6,LOC_10,Pollo,Pollo,2258.66,2540.82,1221.82,1036.84,17107,44,51.33,2248.87,2778.52,101.18,84.46,0,0.07
22/05/2022,2022,5,2,20,6,LOC_11,Carne,Carne,3451.57,3957.19,2118.75,1332.82,16300,31,111.34,3499.01,1846.64,101.03,125.05,0,0.13
22/05/2022,2022,5,2,20,6,LOC_11,Pollo,Pollo,2295.3,2638.15,1182.37,1112.93,19301,46,49.9,2334.61,2931.06,100.41,63.27,0,0.06
22/05/2022,2022,5,2,20,6,LOC_12,Carne,Carne,3807.7,4126.46,2123.5,1684.2,21731,36,105.77,3740.03,1944.51,99.13,163.73,0,0.1
22/05/2022,2022,5,2,20,6,LOC_12,Pollo,Pollo,2510.4,2770.28,1640.76,869.64,24492,45,55.79,2491.06,3155.31,101.23,63.68,0,0.07
22/05/2022,2022,5,2,20,6,LOC_13,Carne,Carne,3975.04,4562.63,2267.59,1707.45,21145,44,90.34,3942.32,2101.03,101.78,191.45,0,0.11
22/05/2022,2022,5,2,20,6,LOC_13,Pollo,Pollo,2607.38,2947.46,1615.17,992.21,15918,41,63.59,2683.73,3307.9,101.97,118.92,0,0.1
22/05/2022,2022,5,2,20,6,LOC_14,Carne,Carne,4219.33,4557.95,2805.55,1413.78,25742,43,98.12,4241.93,2197.08,100.11,44.49,0,0.11
22/05/2022,2022,5,2,20,6,LOC_14,Pollo,Pollo,2739.23,3146.55,1203.77,1535.46,18626,47,58.28,2731.29,3494.6,100.71,102.94,0,0.06
22/05/2022,2022,5,2,20,6,LOC_15,Carne,Carne,4435.23,5006.97,2716.46,1718.77,29397,46,96.42,4438.2,2317.98,101.8,54.28,0,0.09
22/05/2022,2022,5,2,20,6,LOC_15,Pollo,Pollo,2885.33,3118.01,1492.14,1393.19,17024,54,53.43,2938.37,3680.62,100.8,83.14,0,0.09
22/05/2022,2022,5,2,20,6,LOC_16,Carne,Carne,4639.56,5289.02,2958.41,1681.15,22295,43,107.9,4689.24,2458.66,102.63,213.81,0,0.13
22/05/2022,2022,5,2,20,6,LOC_16,Pollo,Pollo,3181.91,3474.06,1388.63,1793.28,34936,45,70.71,3133.04,3875.5,102.41,136.71,0,0.04
22/05/2022,2022,5,2,20,6,LOC_17,Carne,Carne,4842.2,5537.68,3158.94,1683.26,37631,48,100.88,4960.93,2603.14,102.38,202.9,0,0.08
22/05/2022,2022,5,2,20,6,LOC_17,Pollo,Pollo,3228.82,3515.45,2015.22,1213.6,31771,55,58.71,3252.33,4043.15,102.05,44.59,0,0.06
22/05/2022,2022,5,2,20,6,LOC_18,Carne,Carne,5086.13,5584.68,2861.18,2224.95,28849,40,127.15,5019.11,2716.16,101.91,236.55,0,0.1
22/05/2022,2022,5,2,20,6,LOC_18,Pollo,Pollo,3320.58,3713.1,1696.09,1624.49,35675,56,59.3,3446.66,4262.42,102.27,59.8,0,0.05
22/05/2022,2022,5,2,20,6,LOC_19,Carne,Carne,5231.1,5927.85,2983.34,2247.76,37026,41,127.59,5387.07,2830.29,100.93,115.4,0,0.08
22/05/2022,2022,5,2,20,6,LOC_19,Pollo,Pollo,3639.91,4116.49,1600.18,2039.73,28415,60,60.67,3517.21,4420.36,98.72,36.7,0,0.06
22/05/2022,2022,5,2,20,6,LOC_20,Carne,Carne,5479.94,6234.81,3630.6,1849.34,27117,45,121.78,5593.58,2965.46,99.37,149.92,0,0.13
22/05/2022,2022,5,2,20,6,LOC_20,Pollo,Pollo,3708.77,4199.43,1989.55,1719.22,31617,60,61.81,3699.29,4596.52,100.89,46.29,0,0.06
22/05/2022,2022,5,2,20,6,LOC_21,Carne,Carne,5772.47,6594.15,3260.72,2511.75,49365,55,104.95,5735.13,3080.6,100.49,116.91,0,0.07
22/05/2022,2022,5,2,20,6,LOC_21,Pollo,Pollo,3888.23,4374.26,2261.87,1626.36,22145,65,59.82,3852.15,4817.65,101.47,80.38,0,0.1
22/05/2022,2022,5,2,20,6,LOC_22,Carne,Carne,6035.57,6533.84,3854.03,2181.54,30838,57,105.89,5929.99,3188.2,100.75,177.22,0,0.12
22/05/2022,2022,5,2,20,6,LOC_22,Pollo,Pollo,3939.14,4517.95,1638.37,2300.77,33876,66,59.68,3981.34,4959.01,100.77,118.66,0,0.05
22/05/2022,2022,5,2,20,6,LOC_23,Carne,Carne,6183.26,7101.15,3511.3,2671.96,38269,58,106.61,6262.31,3306.64,99.51,287.1,0,0.09
22/05/2022,2022,5,2,20,6,LOC_23,Pollo,Pollo,4164.89,4653.84,2362.15,1802.74,26372,68,61.25,4149.97,5187.76,101.13,120.36,0,0.09
22/05/2022,2022,5,2,20,6,LOC_24,Carne,Carne,6341.83,7192.86,3872.95,2468.88,39502,55,115.31,6402.97,3474.25,100.52,191.71,0,0.1
22/05/2022,2022,5,2,20,6,LOC_24,Pollo,Pollo,4279.63,4867.23,1943.78,2335.85,42340,59,72.54,4278.84,5355.99,101.54,166.8,0,0.05
22/05/2022,2022,5,2,20,6,LOC_25,Carne,Carne,6675.36,7591.76,4253.9,2421.46,30578,63,105.96,6551.55,3571.81,102.03,221.15,0,0.14
22/05/2022,2022,5,2,20,6,LOC_25,Pollo,Pollo,4399,4900.34,1981.48,2417.52,31920,73,60.26,4532.38,5549.78,101.32,121.75,0,0.06
23/05/2022,2022,5,2,21,0,LOC_01,Carne,Carne,1069.88,1200.3,673.6,396.28,8581,25,42.8,1018.91,3690.36,99.9,50.22,0,0.08
23/05/2022,2022,5,2,21,0,LOC_01,Pollo,Pollo,746.73,846.76,445.54,301.19,6938,20,37.34,662.52,1157.19,101.47,26.37,0,0.06
23/05/2022,2022,5,2,21,0,LOC_02,Carne,Carne,1225.5,1347.67,692.81,532.69,10468,19,64.5,1145.77,757.31,101.11,21.78,0,0.07
23/05/2022,2022,5,2,21,0,LOC_02,Pollo,Pollo,813.71,896.03,481.32,332.39,5138,18,45.21,751.75,1293.27,100.62,12.26,0,0.09
23/05/2022,2022,5,2,21,0,LOC_03,Carne,Carne,1427.78,1576.08,912.13,515.65,7381,25,57.11,1414.07,838.96,100.61,20.14,0,0.12
23/05/2022,2022,5,2,21,0,LOC_03,Pollo,Pollo,897.94,1013.86,552.66,345.28,6309,23,39.04,875.81,1485.88,102.46,12.55,0,0.09
23/05/2022,2022,5,2,21,0,LOC_04,Carne,Carne,1505.19,1660.03,941.8,563.39,12427,26,57.89,1527.74,969.22,100.45,49.26,0,0.08
23/05/2022,2022,5,2,21,0,LOC_04,Pollo,Pollo,1031.76,1179.54,457.05,574.71,9372,29,35.58,1015.41,1630.27,100.68,13.77,0,0.05
23/05/2022,2022,5,2,21,0,LOC_05,Carne,Carne,1619.58,1808.21,940.73,678.85,10114,16,101.22,1677.55,1104.37,100.81,19.43,0,0.09
23/05/2022,2022,5,2,21,0,LOC_05,Pollo,Pollo,1110.91,1209.22,622.64,488.27,10788,18,61.72,1187.73,1840.99,102.36,48.01,0,0.06
23/05/2022,2022,5,2,21,0,LOC_06,Carne,Carne,1932.68,2198.28,1108.99,823.69,14505,27,71.58,1897.55,1234.81,103.01,32.47,0,0.08
23/05/2022,2022,5,2,21,0,LOC_06,Pollo,Pollo,1293.82,1423.03,529.11,764.71,12999,33,39.21,1288.27,2053.13,100.67,57.15,0,0.04
23/05/2022,2022,5,2,21,0,LOC_07,Carne,Carne,2023.36,2224.54,1195.27,828.09,16293,24,84.31,1994.19,1379.49,101.92,69.29,0,0.07
23/05/2022,2022,5,2,21,0,LOC_07,Pollo,Pollo,1386.08,1529.07,745.02,641.06,10463,32,43.32,1511.2,2206.19,99.84,68.89,0,0.07
23/05/2022,2022,5,2,21,0,LOC_08,Carne,Carne,2183.59,2410.13,1259.2,924.39,12026,33,66.17,2263.58,1489.42,101.15,88.75,0,0.1
23/05/2022,2022,5,2,21,0,LOC_08,Pollo,Pollo,1449.14,1639.38,622.99,826.15,13899,25,57.97,1481.74,2417.98,101.97,47.45,0,0.04
23/05/2022,2022,5,2,21,0,LOC_09,Carne,Carne,2387.64,2711.82,1370.37,1017.27,16494,23,103.81,2386.19,1586.34,102.22,86.68,0,0.08
23/05/2022,2022,5,2,21,0,LOC_09,Pollo,Pollo,1583.27,1728.52,731.85,851.42,9421,24,65.97,1613.09,2614.33,100.98,45.57,0,0.08
23/05/2022,2022,5,2,21,0,LOC_10,Carne,Carne,2535.54,2822.72,1431.94,1103.6,22194,32,79.24,2613.2,1729.13,101.34,37.03,0,0.06
23/05/2022,2022,5,2,21,0,LOC_10,Pollo,Pollo,1775.52,1979.46,881.58,893.94,13043,32,55.48,1707.97,2767.42,101.28,66.84,0,0.07
23/05/2022,2022,5,2,21,0,LOC_11,Carne,Carne,2731.64,2968.01,1709.01,1022.63,13450,32,85.36,2653.12,1856.29,100.4,89.13,0,0.13
23/05/2022,2022,5,2,21,0,LOC_11,Pollo,Pollo,1813.35,1964.06,788.31,1025.04,17753,33,54.95,1829,2942.28,101.34,88.25,0,0.04
23/05/2022,2022,5,2,21,0,LOC_12,Carne,Carne,2842.55,3110.4,1880.83,961.72,17892,25,113.7,2856.65,1942.27,100.51,107.06,0,0.11
23/05/2022,2022,5,2,21,0,LOC_12,Pollo,Pollo,1888.35,2148.37,811.77,1076.58,16734,37,51.04,1923.53,3153.3,101.38,31.34,0,0.05
23/05/2022,2022,5,2,21,0,LOC_13,Carne,Carne,3045.58,3412.03,1945.51,1100.07,20357,27,112.8,3098.84,2096,99.77,121.11,0,0.1
23/05/2022,2022,5,2,21,0,LOC_13,Pollo,Pollo,2057.85,2320.43,1211.86,845.99,13943,41,50.19,2007.91,3300.29,101.26,33.68,0,0.09
23/05/2022,2022,5,2,21,0,LOC_14,Carne,Carne,3141.82,3508.8,2066.24,1075.58,18111,25,125.67,3217.5,2204.22,97.51,40.9,0,0.11
23/05/2022,2022,5,2,21,0,LOC_14,Pollo,Pollo,2163.47,2369.46,1283.84,879.63,22935,45,48.08,2146.43,3483.79,100.06,61.68,0,0.06
23/05/2022,2022,5,2,21,0,LOC_15,Carne,Carne,3419.69,3759.82,1948.81,1470.88,16420,33,103.63,3314.32,2320.41,102.4,140.41,0,0.12
23/05/2022,2022,5,2,21,0,LOC_15,Pollo,Pollo,2269.97,2517.15,1062.6,1207.37,20751,33,68.79,2283.15,3695.67,100.9,57.98,0,0.05
23/05/2022,2022,5,2,21,0,LOC_16,Carne,Carne,3620.71,3921.94,2209.33,1411.38,23153,36,100.58,3532.74,2456.78,101.2,74.85,0,0.1
23/05/2022,2022,5,2,21,0,LOC_16,Pollo,Pollo,2383.19,2618.12,1123.92,1259.27,26116,42,56.74,2365.62,3888.07,102.86,103.02,0,0.04
23/05/2022,2022,5,2,21,0,LOC_17,Carne,Carne,3758.81,4120.43,2139.64,1619.17,32096,42,89.5,3680.24,2605.65,102.11,99.32,0,0.07
23/05/2022,2022,5,2,21,0,LOC_17,Pollo,Pollo,2554.5,2817.25,1572.05,982.45,17145,42,60.82,2516.06,4054.38,102.37,55.38,0,0.09
23/05/2022,2022,5,2,21,0,LOC_18,Carne,Carne,3939.15,4412.3,2254.45,1684.7,27527,40,98.48,3918.76,2721.65,102.35,109.65,0,0.08
23/05/2022,2022,5,2,21,0,LOC_18,Pollo,Pollo,2625.48,2983.05,1270.33,1355.15,18992,47,55.86,2657.93,4265.34,101.83,68.63,0,0.07
23/05/2022,2022,5,2,21,0,LOC_19,Carne,Carne,4090.72,4702.76,2371.09,1719.63,31888,41,99.77,4101.34,2825.65,99.84,86.78,0,0.07
23/05/2022,2022,5,2,21,0,LOC_19,Pollo,Pollo,2721.91,3044.16,1129.21,1592.7,20694,53,51.36,2775.58,4418.85,100.08,42.78,0,0.05
23/05/2022,2022,5,2,21,0,LOC_20,Carne,Carne,4180.7,4625.29,2360.31,1820.39,23554,38,110.02,4222.05,2957.79,99.47,193.1,0,0.1
23/05/2022,2022,5,2,21,0,LOC_20,Pollo,Pollo,2772.43,3172.36,1235.39,1537.04,21953,52,53.32,2858.42,4590.61,100.12,88.66,0,0.06
23/05/2022,2022,5,2,21,0,LOC_21,Carne,Carne,4445.57,5040.72,2603.57,1842,30914,37,120.15,4435.7,3068.31,101.8,45.8,0,0.08
23/05/2022,2022,5,2,21,0,LOC_21,Pollo,Pollo,2923.09,3273.41,1891.78,1031.31,27787,45,64.96,2842.07,4819.06,100.91,116.99,0,0.07
23/05/2022,2022,5,2,21,0,LOC_22,Carne,Carne,4601.51,5005.01,2981.41,1620.1,40462,39,117.99,4483.26,3199.78,101.89,87.56,0,0.07
23/05/2022,2022,5,2,21,0,LOC_22,Pollo,Pollo,3120.97,3503.29,1492,1628.97,22978,54,57.8,3104.62,4975.9,103.09,57.81,0,0.06
23/05/2022,2022,5,2,21,0,LOC_23,Carne,Carne,4726.22,5177.8,3135.1,1591.12,32560,41,115.27,4740.71,3308.98,100.07,185.31,0,0.1
23/05/2022,2022,5,2,21,0,LOC_23,Pollo,Pollo,3172.82,3603.88,1632.65,1540.17,28063,48,66.1,3240.07,5185.69,100.01,128.71,0,0.06
23/05/2022,2022,5,2,21,0,LOC_24,Carne,Carne,4887.85,5373.27,3168.24,1719.61,33343,47,104,4948.23,3464.65,101.36,137.46,0,0.1
23/05/2022,2022,5,2,21,0,LOC_24,Pollo,Pollo,3244.9,3644.28,1640.85,1604.05,20702,53,61.22,3350.27,5347.37,101,102.07,0,0.08
23/05/2022,2022,5,2,21,0,LOC_25,Carne,Carne,5065.66,5507.27,2953.95,2111.71,25582,47,107.78,5088.55,3556.76,98.84,130.32,0,0.12
23/05/2022,2022,5,2,21,0,LOC_25,Pollo,Pollo,3346.01,3813.46,1831.78,1514.23,19475,49,68.29,3389.14,5546.51,99.28,151.32,0,0.09
24/05/2022,2022,5,2,21,1,LOC_01,Carne,Carne,1014.49,1120.29,669,345.49,7229,12,84.54,1053.02,3684.2,101.6,27.81,0,0.09
24/05/2022,2022,5,2,21,1,LOC_01,Pollo,Pollo,780.58,848.13,370.51,410.07,6257,18,43.37,732.61,1151.68,100.77,30.53,0,0.06
24/05/2022,2022,5,2,21,1,LOC_02,Carne,Carne,1175.88,1342.52,665.55,510.33,6887,22,53.45,1180.03,764.17,100.44,55.17,0,0.1
24/05/2022,2022,5,2,21,1,LOC_02,Pollo,Pollo,840.69,911.01,339.81,500.88,6220,26,32.33,770.6,1292.68,99.77,38.56,0,0.05
24/05/2022,2022,5,2,21,1,LOC_03,Carne,Carne,1370.12,1501,818.35,551.77,10741,27,50.75,1327.87,848.97,101.75,61.94,0,0.08
24/05/2022,2022,5,2,21,1,LOC_03,Pollo,Pollo,906.64,1010.46,436.27,470.37,6263,29,31.26,881.54,1491.91,101.62,18.21,0,0.07
24/05/2022,2022,5,2,21,1,LOC_04,Carne,Carne,1528.15,1714.46,949.6,578.55,8609,27,56.6,1473.79,972.8,100.33,33.74,0,0.11
24/05/2022,2022,5,2,21,1,LOC_04,Pollo,Pollo,904.52,1017.1,391.1,513.42,5781,20,45.23,1029.04,1638.03,102.07,38.11,0,0.07
24/05/2022,2022,5,2,21,1,LOC_05,Carne,Carne,1626.54,1771.69,907.46,719.08,7586,25,65.06,1673.58,1086.58,100.91,39.57,0,0.12
24/05/2022,2022,5,2,21,1,LOC_05,Pollo,Pollo,1079.08,1231.31,435.89,643.19,9948,27,39.97,1094.15,1834.27,100.03,38.96,0,0.04
24/05/2022,2022,5,2,21,1,LOC_06,Carne,Carne,1920.93,2117.02,1250.45,670.48,15647,31,61.97,1975.24,1232.66,100.69,34.77,0,0.08
24/05/2022,2022,5,2,21,1,LOC_06,Pollo,Pollo,1236.49,1391.06,575.81,660.68,7191,27,45.8,1187.28,2045.37,99.17,53.04,0,0.08
24/05/2022,2022,5,2,21,1,LOC_07,Carne,Carne,2009.73,2302.79,1208.52,801.21,10579,24,83.74,2037.62,1386.52,100.39,71.18,0,0.11
24/05/2022,2022,5,2,21,1,LOC_07,Pollo,Pollo,1346.17,1537.28,643.61,702.56,7916,23,58.53,1320.71,2202.21,99.29,24.83,0,0.08
24/05/2022,2022,5,2,21,1,LOC_08,Carne,Carne,2235.25,2442.28,1273.79,961.46,19911,29,77.08,2188.42,1493.06,100.31,80.47,0,0.06
24/05/2022,2022,5,2,21,1,LOC_08,Pollo,Pollo,1600.77,1734.53,676.84,923.93,14470,33,48.51,1447.68,2424.67,100.95,61.42,0,0.05
24/05/2022,2022,5,2,21,1,LOC_09,Carne,Carne,2457.48,2731.5,1367.31,1090.17,19774,33,74.47,2392.38,1608.21,100.14,99.78,0,0.07
24/05/2022,2022,5,2,21,1,LOC_09,Pollo,Pollo,1570.23,1790.34,702.63,867.6,14707,38,41.32,1575.77,2623.63,101.95,71.89,0,0.05
24/05/2022,2022,5,2,21,1,LOC_10,Carne,Carne,2582.55,2882.31,1452.92,1129.63,16293,36,71.74,2562.01,1728.34,99.72,63.26,0,0.09
24/05/2022,2022,5,2,21,1,LOC_10,Pollo,Pollo,1693.58,1938.23,1100.93,592.65,10369,27,62.73,1728.62,2770.36,102.45,73.31,0,0.11
24/05/2022,2022,5,2,21,1,LOC_11,Carne,Carne,2727.26,2990.13,1597.65,1129.61,15773,25,109.09,2703.38,1851.28,103.02,50.63,0,0.1
24/05/2022,2022,5,2,21,1,LOC_11,Pollo,Pollo,1812.21,2022.18,754.35,1057.86,14218,38,47.69,1822.24,2945.69,100.69,34.43,0,0.05
24/05/2022,2022,5,2,21,1,LOC_12,Carne,Carne,2833.06,3147.07,1583.37,1249.69,21534,31,91.39,2828.03,1940.84,101.53,43.32,0,0.07
24/05/2022,2022,5,2,21,1,LOC_12,Pollo,Pollo,1977.97,2232.97,874.9,1103.07,19194,43,46,1983.34,3154.01,101.11,98.54,0,0.05
24/05/2022,2022,5,2,21,1,LOC_13,Carne,Carne,2984.52,3414.82,1797.28,1187.24,18629,35,85.27,3004.27,2095.23,101.12,104.58,0,0.1
24/05/2022,2022,5,2,21,1,LOC_13,Pollo,Pollo,2041.42,2238.71,901.03,1140.39,18071,32,63.79,1969.71,3297.47,100.96,66.19,0,0.05
24/05/2022,2022,5,2,21,1,LOC_14,Carne,Carne,3237.96,3589.01,1915,1322.96,28548,36,89.94,3222.77,2214.46,100.23,125.11,0,0.07
24/05/2022,2022,5,2,21,1,LOC_14,Pollo,Pollo,2218.94,2462.17,1213.65,1005.29,12572,33,67.24,2141.68,3485.96,101.94,46.23,0,0.1
24/05/2022,2022,5,2,21,1,LOC_15,Carne,Carne,3407.03,3696.33,1958.46,1448.57,21977,29,117.48,3397.48,2331.45,100.81,81.95,0,0.09
24/05/2022,2022,5,2,21,1,LOC_15,Pollo,Pollo,2280.25,2605.59,1130.69,1149.56,19686,41,55.62,2315.63,3697.04,101.77,106.01,0,0.06
24/05/2022,2022,5,2,21,1,LOC_16,Carne,Carne,3593.09,4079.66,2221.09,1372,28140,40,89.83,3578.65,2451.73,101.28,75.66,0,0.08
24/05/2022,2022,5,2,21,1,LOC_16,Pollo,Pollo,2373.75,2658.4,1285.78,1087.97,16192,47,50.51,2419.78,3890.13,100.78,49.73,0,0.08
24/05/2022,2022,5,2,21,1,LOC_17,Carne,Carne,3699.14,4243.7,2277.22,1421.92,18138,31,119.33,3709.93,2599.07,100.68,42.19,0,0.13
24/05/2022,2022,5,2,21,1,LOC_17,Pollo,Pollo,2513.15,2889.4,1174.95,1338.2,25773,41,61.3,2461.37,4052.83,100.18,27.77,0,0.05
24/05/2022,2022,5,2,21,1,LOC_18,Carne,Carne,3794.69,4251.33,2233.51,1561.18,20085,44,86.24,3892.63,2729.05,100.33,167.23,0,0.11
24/05/2022,2022,5,2,21,1,LOC_18,Pollo,Pollo,2571.08,2802.71,1426.03,1145.05,15101,44,58.43,2639.41,4251.34,100.12,27.52,0,0.09
24/05/2022,2022,5,2,21,1,LOC_19,Carne,Carne,4093.2,4690.45,2372.67,1720.53,22426,32,127.91,4084.68,2815.89,100.05,179.67,0,0.11
24/05/2022,2022,5,2,21,1,LOC_19,Pollo,Pollo,2772.64,3112.6,1379.13,1393.51,18291,49,56.58,2649.79,4420.06,101.2,73.79,0,0.08
24/05/2022,2022,5,2,21,1,LOC_20,Carne,Carne,4216.46,4653.16,2503.31,1713.15,27040,42,100.39,4232.68,2975.34,101.6,172.61,0,0.09
24/05/2022,2022,5,2,21,1,LOC_20,Pollo,Pollo,2772.83,3173.43,1254.76,1518.07,19607,53,52.32,2819.92,4588.29,101.43,136.96,0,0.06
24/05/2022,2022,5,2,21,1,LOC_21,Carne,Carne,4411.57,4931.73,2853.41,1558.16,32935,45,98.03,4387.86,3061.58,102.76,173.72,0,0.09
24/05/2022,2022,5,2,21,1,LOC_21,Pollo,Pollo,3004.29,3348.48,1441.15,1563.14,31068,42,71.53,2904.34,4822.45,101.05,52.02,0,0.05
24/05/2022,2022,5,2,21,1,LOC_22,Carne,Carne,4535.48,5162.99,2524.77,2010.71,39725,40,113.39,4588.3,3214.06,102.71,133.47,0,0.06
24/05/2022,2022,5,2,21,1,LOC_22,Pollo,Pollo,2990.23,3343.95,1273.62,1716.61,25053,50,59.8,2963.75,4968.36,101.04,131.26,0,0.05
24/05/2022,2022,5,2,21,1,LOC_23,Carne,Carne,4782.83,5471.31,2928.83,1854,40151,37,129.27,4780.3,3312.76,100.73,174.72,0,0.07
24/05/2022,2022,5,2,21,1,LOC_23,Pollo,Pollo,3174.81,3542.9,1461.68,1713.13,27279,46,69.02,3190.07,5186.05,100.74,118.33,0,0.05
24/05/2022,2022,5,2,21,1,LOC_24,Carne,Carne,4964.9,5423.2,2789.44,2175.46,22874,40,124.12,4900.57,3462.47,99.63,220.94,0,0.12
24/05/2022,2022,5,2,21,1,LOC_24,Pollo,Pollo,3352.35,3743.7,1801.76,1550.59,20464,51,65.73,3307.81,5356.56,98.38,158.45,0,0.09
24/05/2022,2022,5,2,21,1,LOC_25,Carne,Carne,5135.3,5893.29,3422.08,1713.22,26955,39,131.67,5046.06,3563.12,101.98,185.26,0,0.13
24/05/2022,2022,5,2,21,1,LOC_25,Pollo,Pollo,3448.5,3923.47,1884.02,1564.48,24513,56,61.58,3363.88,5559.26,100.53,53.76,0,0.08
25/05/2022,2022,5,2,21,2,LOC_01,Carne,Carne,1004.9,1151.18,623.74,381.16,5365,13,77.3,1089.19,3696.29,101.32,35.67,0,0.12
25/05/2022,2022,5,2,21,2,LOC_01,Pollo,Pollo,670.57,758.03,354.86,315.71,7271,23,29.16,745.25,1139.64,99.82,30.81,0,0.05
25/05/2022,2022,5,2,21,2,LOC_02,Carne,Carne,1282.51,1426.6,822.12,460.39,9579,22,58.3,1173.05,753.5,102.18,61.32,0,0.09
25/05/2022,2022,5,2,21,2,LOC_02,Pollo,Pollo,872.95,975.98,421.14,451.81,9153,20,43.65,720.44,1308.32,100.5,30.47,0,0.05
25/05/2022,2022,5,2,21,2,LOC_03,Carne,Carne,1362.3,1558.32,826.18,536.12,11075,18,75.68,1353.24,870.76,99.87,42.51,0,0.07
25/05/2022,2022,5,2,21,2,LOC_03,Pollo,Pollo,859.66,946,533.82,325.84,8141,26,33.06,784.58,1493.21,99.78,40.88,0,0.07
25/05/2022,2022,5,2,21,2,LOC_04,Carne,Carne,1596.18,1793.61,943.48,652.7,13185,18,88.68,1506.36,983.53,98.67,22.7,0,0.07
25/05/2022,2022,5,2,21,2,LOC_04,Pollo,Pollo,1000.17,1116.71,411.86,588.31,6535,27,37.04,999.76,1650.86,99.49,28.89,0,0.06
25/05/2022,2022,5,2,21,2,LOC_05,Carne,Carne,1640.61,1836.99,954.62,685.99,12349,24,68.36,1755.5,1086.64,99.09,51.28,0,0.08
25/05/2022,2022,5,2,21,2,LOC_05,Pollo,Pollo,970.14,1073.96,390.19,579.95,8572,28,34.65,1125.34,1817.86,99.84,40.43,0,0.05
25/05/2022,2022,5,2,21,2,LOC_06,Carne,Carne,1921.45,2122.48,1224.63,696.82,11986,20,96.07,1847.51,1210.49,101.86,64.35,0,0.1
25/05/2022,2022,5,2,21,2,LOC_06,Pollo,Pollo,1238.54,1354.97,820.68,417.86,10824,26,47.64,1297.15,2055.93,101.43,53.58,0,0.08
25/05/2022,2022,5,2,21,2,LOC_07,Carne,Carne,2008.15,2245.34,1293.33,714.82,9661,31,64.78,2101.41,1378.15,98.95,89.61,0,0.13
25/05/2022,2022,5,2,21,2,LOC_07,Pollo,Pollo,1282.93,1475.18,584.62,698.31,7959,22,58.32,1326.9,2188.88,99.85,27.26,0,0.07
25/05/2022,2022,5,2,21,2,LOC_08,Carne,Carne,2219.78,2441.08,1449.31,770.47,12881,22,100.9,2250.96,1486.78,101.05,28.97,0,0.11
25/05/2022,2022,5,2,21,2,LOC_08,Pollo,Pollo,1442.01,1655.04,677.18,764.83,11504,36,40.06,1472.69,2420.22,100.9,60.25,0,0.06
25/05/2022,2022,5,2,21,2,LOC_09,Carne,Carne,2452.17,2792.57,1385.99,1066.18,18142,32,76.63,2361.13,1603.83,101.87,96.09,0,0.08
25/05/2022,2022,5,2,21,2,LOC_09,Pollo,Pollo,1646.73,1890.35,759.17,887.56,9548,32,51.46,1569.61,2636.64,101.46,54.96,0,0.08
25/05/2022,2022,5,2,21,2,LOC_10,Carne,Carne,2533.47,2874.05,1473.85,1059.62,11551,31,81.72,2616.09,1739.35,100.72,54.48,0,0.13
25/05/2022,2022,5,2,21,2,LOC_10,Pollo,Pollo,1640.27,1808.01,844.98,795.29,14730,33,49.71,1724.27,2758.55,101.34,75.99,0,0.06
25/05/2022,2022,5,2,21,2,LOC_11,Carne,Carne,2817.5,3226.97,1842.13,975.37,13492,36,78.26,2699.34,1839.28,100.49,102.63,0,0.14
25/05/2022,2022,5,2,21,2,LOC_11,Pollo,Pollo,1883.84,2079.11,758.65,1125.19,18918,37,50.91,1833.71,2962.57,99.73,30.51,0,0.04
25/05/2022,2022,5,2,21,2,LOC_12,Carne,Carne,2877.68,3207.08,1907.76,969.92,19541,32,89.93,2955.66,1948,102.9,75.02,0,0.1
